NR_148357	LOC102725121	chr1	11868	14362	11866
NR_046018	DDX11L1	chr1	11873	14409	11871
NR_024540	WASH7P	chr1	14361	29370	14359
NR_106918	MIR6859-1	chr1	17368	17436	17366
NR_107062	MIR6859-2	chr1	17368	17436	17366
NR_107063	MIR6859-3	chr1	17368	17436	17366
NR_128720	MIR6859-4	chr1	17368	17436	17366
NR_036051	MIR1302-2	chr1	30365	30503	30363
NR_036266	MIR1302-9	chr1	30365	30503	30363
NR_036267	MIR1302-10	chr1	30365	30503	30363
NR_036268	MIR1302-11	chr1	30365	30503	30363
NR_026818	FAM138A	chr1	34610	36081	34608
NR_026820	FAM138F	chr1	34610	36081	34608
NM_001005484	OR4F5	chr1	69090	70008	69088
NR_039983	LOC729737	chr1	134772	140566	134770
NR_028322	LOC100132287	chr1	323891	328581	323889
NR_028325	LOC100132062	chr1	323891	328581	323889
NR_028327	LOC100133331	chr1	323891	328581	323889
NM_001005221	OR4F29	chr1	367658	368597	367656
NM_001005224	OR4F3	chr1	367658	368597	367656
NM_001005277	OR4F16	chr1	367658	368597	367656
NR_125957	LOC101928626	chr1	562759	564389	562757
NR_033908	LOC100288069	chr1	700244	714068	700242
NR_103536	FAM87B	chr1	752750	755214	752748
NR_024321	LINC00115	chr1	761585	762902	761583
NR_047519	LINC01128	chr1	762970	794826	762968
NR_027055	FAM41C	chr1	803450	812182	803448
NR_026874	LINC02593	chr1	852197	855072	852195
NM_152486	SAMD11	chr1	861120	879961	861118
NM_015658	NOC2L	chr1	879582	894679	879580
NM_198317	KLHL17	chr1	895966	901099	895964
NM_001160184	PLEKHN1	chr1	901876	910484	901874
NM_001291366	PERM1	chr1	910578	917497	910576
NM_021170	HES4	chr1	934341	935552	934339
NM_005101	ISG15	chr1	948876	949919	948874
NM_001305275	AGRN	chr1	955502	991499	955500
NR_148960	LOC100288175	chr1	995113	1001833	995111
NM_001205252	RNF223	chr1	1007125	1009687	1007123
NM_001330306	C1orf159	chr1	1017197	1051736	1017195
NR_038869	LINC01342	chr1	1072396	1079434	1072394
NR_029639	MIR200B	chr1	1102483	1102578	1102481
NR_029834	MIR200A	chr1	1103242	1103332	1103240
NR_029957	MIR429	chr1	1104384	1104467	1104382
NM_001130045	TTLL10	chr1	1109285	1133313	1109283
NM_004195	TNFRSF18	chr1	1138887	1142089	1138885
NM_003327	TNFRSF4	chr1	1146705	1149548	1146703
NM_016176	SDF4	chr1	1152287	1167447	1152285
NM_080605	B3GALT6	chr1	1167628	1170420	1167626
NM_001014980	C1QTNF12	chr1	1177825	1182102	1177823
NM_058167	UBE2J2	chr1	1189291	1209234	1189289
NM_001130413	SCNN1D	chr1	1215815	1227409	1215813
NM_030649	ACAP3	chr1	1227763	1243269	1227761
NR_106784	MIR6726	chr1	1231489	1231550	1231487
NR_145806	SNORD167	chr1	1240108	1240192	1240106
NM_001346116	PUSL1	chr1	1243959	1247057	1243957
NM_001256456	INTS11	chr1	1246964	1260067	1246962
NR_106785	MIR6727	chr1	1247881	1247946	1247879
NM_001029885	CPTP	chr1	1260142	1264276	1260140
NM_152228	TAS1R3	chr1	1266725	1270700	1266723
NM_001330311	DVL1	chr1	1270657	1284492	1270655
NR_106866	MIR6808	chr1	1275029	1275088	1275027
NM_001282582	MXRA8	chr1	1288068	1298921	1288066
NM_001127229	AURKAIP1	chr1	1309109	1310580	1309107
NM_001320153	CCNL2	chr1	1321090	1334722	1321088
NR_015434	LOC148413	chr1	1334909	1337426	1334907
NM_017971	MRPL20	chr1	1337275	1342693	1337273
NM_001145210	ANKRD65	chr1	1353799	1356824	1353797
NM_001146685	TMEM88B	chr1	1361507	1363167	1361505
NR_125994	LINC01770	chr1	1365536	1369953	1365534
NM_022834	VWA1	chr1	1370902	1378262	1370900
NM_001039211	ATAD3C	chr1	1385068	1405538	1385066
NM_031921	ATAD3B	chr1	1407134	1431584	1407132
NM_001170535	ATAD3A	chr1	1447522	1470067	1447520
NM_001114748	TMEM240	chr1	1470157	1475740	1470155
NM_014188	SSU72	chr1	1477052	1510262	1477050
NM_001242659	FNDC10	chr1	1533387	1535476	1533385
NR_147951	LOC105378586	chr1	1534812	1542590	1534810
NM_001170686	MIB2	chr1	1550794	1565990	1550792
NM_006983	MMP23B	chr1	1567559	1570030	1567557
NR_002946	MMP23A	chr1	1568158	1570027	1568156
