NM_001077710	FAM110C	chr2	38813	46588	38811
NM_001159597	SH3YL1	chr2	218135	264097	218133
NM_001040649	ACP1	chr2	264868	272481	264866
NM_001002919	ALKAL2	chr2	279560	288308	279558
NR_146953	LINC01865	chr2	316283	337054	316281
NR_146436	LINC01874	chr2	490946	492655	490944
NR_146470	LINC01875	chr2	545804	546667	545802
NR_136168	LOC105373352	chr2	558200	562092	558198
NM_001352680	TMEM18	chr2	663877	677468	663875
NR_033880	LINC01115	chr2	779836	864112	779834
NR_110179	LINC01939	chr2	895901	901137	895899
NR_136151	LOC101060391	chr2	945320	947078	945318
NM_018968	SNTG2	chr2	946553	1371384	946551
NM_000547	TPO	chr2	1417232	1546499	1417230
NM_012293	PXDN	chr2	1635658	1748319	1635656
NM_001303052	MYT1L	chr2	1792884	2335085	1792882
NR_024468	MYT1L-AS1	chr2	2323003	2330880	2323001
NR_110228	LINC01250	chr2	2898819	3129798	2898817
NM_001330530	EIPR1	chr2	3192694	3381703	3192692
NM_001321102	TRAPPC12	chr2	3383445	3483342	3383443
NM_001306077	ADI1	chr2	3501689	3521518	3501687
NR_148532	RNASEH1	chr2	3579402	3605961	3579400
NR_038429	RNASEH1-AS1	chr2	3605975	3609340	3605973
NM_001011	RPS7	chr2	3622849	3628510	3622847
NM_001255982	COLEC11	chr2	3642421	3692234	3642419
NM_018436	ALLC	chr2	3705785	3750260	3705783
NM_001287444	DCDC2C	chr2	3751181	3895000	3751179
NR_037881	LINC01304	chr2	4005244	4021622	4005242
NR_136322	LOC105373394	chr2	4021750	4022870	4021748
NR_034134	LINC01249	chr2	4675807	4703812	4675805
NR_110580	LINC01248	chr2	5774272	5831250	5774270
NM_003108	SOX11	chr2	5832798	5841517	5832796
NR_146954	LINC01810	chr2	5950767	5952728	5950765
NR_026832	LINC01105	chr2	6072818	6120350	6072816
NR_106980	MIR7158	chr2	6114793	6114864	6114791
NR_026833	LOC400940	chr2	6122109	6128364	6122107
NR_110251	LINC01247	chr2	6506141	6515554	6506139
NR_110498	LINC01246	chr2	6766240	6774838	6766238
NR_110497	MIR7515HG	chr2	6789238	6790651	6789236
NR_106986	MIR7515	chr2	6790504	6790571	6790502
NR_038369	LINC00487	chr2	6869299	6910442	6869297
NR_126359	NRIR	chr2	6968684	6980595	6968682
NM_001256478	CMPK2	chr2	6980683	7005950	6980681
NM_080657	RSAD2	chr2	7017795	7038363	7017793
NR_033997	RNF144A-AS1	chr2	7052406	7058813	7052404
NM_001349181	RNF144A	chr2	7057548	7216484	7057546
NR_110252	LOC101929452	chr2	7202857	7218011	7202855
NR_038432	LOC100506274	chr2	7561391	7590381	7561389
NR_110256	LOC101929551	chr2	8026897	8039786	8026895
NR_015405	LINC00298	chr2	8062555	8116945	8062553
NR_034135	LINC00299	chr2	8147900	8468549	8147898
NR_110257	LINC01814	chr2	8699962	8723922	8699960
NR_110154	ID2-AS1	chr2	8811113	8821993	8811111
NM_002166	ID2	chr2	8822112	8824583	8822110
NM_001348738	KIDINS220	chr2	8861263	8977769	8861261
NM_001321265	MBOAT2	chr2	8992819	9143879	8992817
NM_001135191	ASAP2	chr2	9346893	9545812	9346891
NM_001319066	ITGB1BP1	chr2	9545809	9563305	9545807
NM_001321833	CPSF3	chr2	9563665	9613239	9563663
NM_001039613	IAH1	chr2	9614657	9628753	9614655
NM_003183	ADAM17	chr2	9628614	9695959	9628612
NM_006826	YWHAQ	chr2	9724095	9771184	9724093
NM_001318976	TAF1B	chr2	9983570	10074546	9983568
NM_198182	GRHL1	chr2	10091791	10142412	10091789
NR_135558	LOC101929882	chr2	10181679	10183528	10181677
NM_003597	KLF11	chr2	10183681	10194963	10183679
NM_001037160	CYS1	chr2	10196925	10220538	10196923
NM_001165931	RRM2	chr2	10262694	10271546	10262692
NM_182626	C2orf48	chr2	10281508	10351856	10281506
NR_036222	MIR4261	chr2	10332739	10332797	10332737
NM_002149	HPCAL1	chr2	10443029	10567743	10443027
NM_001287188	ODC1	chr2	10580496	10588680	10580494
NR_028374	SNORA80B	chr2	10586839	10586975	10586837
NR_110597	LOC101929715	chr2	10589853	10595678	10589851
NM_001261392	NOL10	chr2	10710891	10830113	10710889
NR_144555	RN7SL832P	chr2	10830135	10832221	10830133
NM_001039362	ATP6V1C2	chr2	10861774	10925236	10861772
NM_001282704	PDIA6	chr2	10923516	10972611	10923514
NR_110575	LINC01954	chr2	11018392	11025244	11018390
NM_002236	KCNF1	chr2	11052062	11054351	11052060
NR_040080	FLJ33534	chr2	11239976	11272302	11239974
NM_182500	C2orf50	chr2	11273178	11286916	11273176
NM_001282710	PQLC3	chr2	11295497	11318998	11295495
NM_001321643	ROCK2	chr2	11319884	11485533	11319882
NR_047499	LINC00570	chr2	11534106	11543203	11534104
NM_001278275	E2F6	chr2	11584500	11606303	11584498
NM_014668	GREB1	chr2	11674241	11782912	11674239
NR_039627	MIR4429	chr2	11680730	11680803	11680728
NM_012344	NTSR2	chr2	11798303	11810329	11798301
NM_001261428	LPIN1	chr2	11817669	11967533	11817667
NR_036071	MIR548S	chr2	11907569	11907651	11907567
NR_036226	MIR4262	chr2	11977058	11977112	11977056
NR_110196	MIR3681HG	chr2	12147241	12718474	12147239
NR_037452	MIR3681	chr2	12339255	12339327	12339253
NM_021643	TRIB2	chr2	12856997	12882858	12856995
NR_036072	MIR3125	chr2	12877492	12877570	12877490
NR_038434	LOC100506474	chr2	13106907	13147138	13106905
NR_103814	LINC00276	chr2	14368997	14541082	14368995
NM_145175	FAM84A	chr2	14772806	14780168	14772804
NM_015909	NBAS	chr2	15307031	15701472	15307029
NM_004939	DDX1	chr2	15731744	15771235	15731742
NR_110201	LINC01804	chr2	15830905	15859085	15830903
NR_125783	MYCNUT	chr2	16060520	16076140	16060518
NR_110230	MYCNOS	chr2	16076386	16081845	16076384
NM_001293228	MYCN	chr2	16080559	16087129	16080557
NR_126559	GACAT3	chr2	16190548	16225811	16190546
NM_030797	FAM49A	chr2	16730729	16847134	16730727
NM_001321233	RAD51AP2	chr2	17691850	17711681	17691848
NM_003385	VSNL1	chr2	17721806	17837706	17721804
NM_001142286	SMC6	chr2	17845078	17935096	17845076
NM_182625	GEN1	chr2	17935124	17967180	17935122
NM_001105569	MSGN1	chr2	17997776	17999065	17997774
NM_001282428	KCNS3	chr2	18059113	18114225	18059111
NM_001199103	NT5C1B-RDH14	chr2	18735988	18770846	18735986
NM_020905	RDH14	chr2	18735988	18741959	18735986
NM_001002006	NT5C1B	chr2	18744136	18770846	18744134
NR_135287	LINC01376	chr2	19167728	19226726	19167726
NR_039914	MIR4757	chr2	19548189	19548266	19548187
NM_145260	OSR1	chr2	19551245	19558372	19551243
NR_033875	LINC00954	chr2	20068614	20084808	20068612
NM_001008237	TTC32	chr2	20096391	20101747	20096389
NM_001006657	WDR35	chr2	20110028	20189884	20110026
NR_110235	LOC101928222	chr2	20189964	20204567	20189962
NM_002381	MATN3	chr2	20191812	20212455	20191810
NM_014713	LAPTM4A	chr2	20232410	20251789	20232408
NM_001006946	SDC1	chr2	20400557	20425194	20400555
NM_001282752	PUM2	chr2	20448451	20550611	20448449
NM_004040	RHOB	chr2	20646831	20649204	20646829
NR_046836	HS1BP3-IT1	chr2	20790534	20792308	20790532
NM_022460	HS1BP3	chr2	20817563	20850864	20817561
NM_182828	GDF7	chr2	20866423	20879001	20866421
NM_001282719	LDAH	chr2	20883773	21022890	20883771
NM_000384	APOB	chr2	21224300	21266945	21224298
NM_001306137	TDRD15	chr2	21346857	21367238	21346855
NR_038837	LINC01822	chr2	21910305	21933524	21910303
NR_110577	LINC01884	chr2	22759350	22761159	22759348
NM_052920	KLHL29	chr2	23608297	23931483	23608295
NM_001242338	ATAD2B	chr2	23971533	24149984	23971531
NM_181713	UBXN2A	chr2	24163375	24223693	24163373
NM_001346880	MFSD2B	chr2	24232956	24249645	24232954
NM_001142319	WDCP	chr2	24252205	24270296	24252203
NM_001322963	FKBP1B	chr2	24272570	24286550	24272568
NM_016047	SF3B6	chr2	24290453	24299314	24290451
NM_001291328	FAM228B	chr2	24299743	24392507	24299741
NM_001206802	TP53I3	chr2	24300302	24307201	24300300
NM_199346	PFN4	chr2	24337678	24346347	24337676
NM_001040710	FAM228A	chr2	24397911	24414567	24397909
NM_001348181	ITSN2	chr2	24425734	24583397	24425732
NM_001362950	NCOA1	chr2	24714122	24993570	24714120
NM_001013663	PTRHD1	chr2	25013135	25016251	25013133
NM_001199803	CENPO	chr2	25015983	25045245	25015981
NM_001320613	ADCY3	chr2	25042038	25142886	25042036
NM_001198559	DNAJC27	chr2	25166504	25194963	25166502
NR_034113	DNAJC27-AS1	chr2	25194980	25262563	25194978
NM_014971	EFR3B	chr2	25264972	25382004	25264970
NM_000939	POMC	chr2	25383721	25391720	25383719
NR_132378	LINC01381	chr2	25427181	25432071	25427179
NM_001320893	DNMT3A	chr2	25455829	25475000	25455827
NR_031570	MIR1301	chr2	25551508	25551590	25551506
