NR_033266	WASH5P	chr19	60950	70966	60948
NR_036051	MIR1302-2	chr19	71972	72110	71970
NR_036266	MIR1302-9	chr19	71972	72110	71970
NR_036267	MIR1302-10	chr19	71972	72110	71970
NR_036268	MIR1302-11	chr19	71972	72110	71970
NR_026818	FAM138A	chr19	76219	77690	76217
NR_026820	FAM138F	chr19	76219	77690	76217
NM_001005240	OR4F17	chr19	110678	111596	110676
NR_028324	LINC01002	chr19	197015	202209	197013
NM_003712	PLPP2	chr19	281039	291435	281037
NM_001346105	MIER2	chr19	305574	344841	305572
NM_016585	THEG	chr19	362056	376013	362054
NM_001136263	C2CD4C	chr19	405442	409170	405440
NM_012435	SHC2	chr19	416582	460996	416580
NM_182577	ODF3L2	chr19	463345	474983	463343
NM_130760	MADCAM1	chr19	496489	505343	496487
NM_033513	TPGS1	chr19	507496	519654	507494
NM_004359	CDC34	chr19	531732	542087	531730
NM_001258351	GZMM	chr19	544033	549920	544031
NM_198590	BSG	chr19	571276	583493	571274
NM_001194	HCN2	chr19	589892	617159	589890
NM_005035	POLRMT	chr19	617222	633568	617220
NM_001300812	FGF22	chr19	639894	643703	639892
NM_194460	RNF126	chr19	647525	663233	647523
NM_005860	FSTL3	chr19	676388	683392	676386
NM_001308209	PRSS57	chr19	685520	695461	685518
NM_001040134	PALM	chr19	708952	748330	708950
NM_173481	MISP	chr19	751112	764319	751110
NM_002819	PTBP1	chr19	797391	812327	797389
NR_039900	MIR4745	chr19	804939	805001	804937
NM_001270366	PLPPR3	chr19	812487	821952	812485
NR_036154	MIR3187	chr19	813583	813653	813581
NM_001700	AZU1	chr19	827825	832018	827823
NM_002777	PRTN3	chr19	840984	848175	840982
NM_001972	ELANE	chr19	852208	856246	852206
NM_001317335	CFD	chr19	859658	863569	859656
NM_005481	MED16	chr19	867961	893218	867959
NR_125730	RNU6-2	chr19	893483	893590	893481
NM_138774	R3HDM4	chr19	896502	913225	896500
NM_032551	KISS1R	chr19	917341	921015	917339
NM_005224	ARID3A	chr19	926036	972803	926034
NM_024100	WDR18	chr19	984327	994569	984325
NM_138690	GRIN3B	chr19	1000417	1009731	1000415
NM_001033026	TMEM259	chr19	1009649	1021141	1009647
NM_001303499	CNN2	chr19	1026273	1039067	1026271
NM_019112	ABCA7	chr19	1040101	1065570	1040099
NM_001258328	ARHGAP45	chr19	1065921	1087830	1065919
NM_001316323	POLR2E	chr19	1086577	1095391	1086575
NM_001039847	GPX4	chr19	1103924	1106788	1103922
NM_001100122	SBNO2	chr19	1107632	1132273	1107630
