NR_109817	LINC00266-3	chr6	140263	148159	140261
NR_126020	LOC285766	chr6	181465	205484	181463
NM_001286555	DUSP22	chr6	292056	351355	292054
NM_001195286	IRF4	chr6	391738	411443	391736
NM_018303	EXOC2	chr6	485137	693141	485135
NM_148959	HUS1B	chr6	655938	656964	655936
NR_110853	LOC101927691	chr6	868497	876613	868495
NR_027115	LINC01622	chr6	961240	1101567	961238
NM_033260	FOXQ1	chr6	1312674	1314993	1312672
NM_001452	FOXF2	chr6	1389810	1395838	1389808
NR_106778	MIR6720	chr6	1390548	1390646	1390546
NR_125804	FOXCUT	chr6	1605765	1607591	1605763
NM_001453	FOXC1	chr6	1610149	1614129	1610147
NM_001253846	GMDS	chr6	1624034	2176225	1624032
NR_046229	GMDS-DT	chr6	2245986	2413825	2245984
NR_131168	LINC01600	chr6	2622146	2634837	2622144
NR_149118	LINC02521	chr6	2634733	2640793	2634731
NM_001012418	MYLK4	chr6	2663862	2751200	2663860
NM_020135	WRNIP1	chr6	2765665	2785979	2765663
NM_030666	SERPINB1	chr6	2832565	2842283	2832563
NR_039788	MIR4645	chr6	2854264	2854341	2854262
NR_033851	SERPINB9P1	chr6	2854890	2876744	2854888
NR_110841	LOC101927730	chr6	2884221	2900910	2884219
NM_004155	SERPINB9	chr6	2887499	2903546	2887497
NM_001195291	SERPINB6	chr6	2948392	2972399	2948390
NR_026856	LINC01011	chr6	2988200	2991405	2988198
NM_000904	NQO2	chr6	3000049	3020110	3000047
NR_033884	HTATSF1P2	chr6	3020389	3025005	3020387
NR_152848	LOC101927759	chr6	3024296	3027668	3024294
NM_001317061	RIPK1	chr6	3064074	3115426	3064072
NM_001302777	BPHL	chr6	3118609	3153432	3118607
NM_001310315	TUBB2A	chr6	3153900	3157783	3153898
NR_038295	LINC02525	chr6	3183051	3196001	3183049
NM_178012	TUBB2B	chr6	3224494	3227968	3224492
NR_147505	LOC100422781	chr6	3231636	3240217	3231634
NM_001128591	PSMG4	chr6	3259161	3268300	3259159
NM_015482	SLC22A23	chr6	3269206	3456793	3269204
NR_147844	LOC643327	chr6	3455936	3469244	3455934
NM_183373	PXDC1	chr6	3722835	3752246	3722833
NM_012135	FAM50B	chr6	3849599	3851554	3849597
NM_003913	PRPF4B	chr6	4021568	4065217	4021566
NM_173563	FAM217A	chr6	4068592	4079457	4068590
NM_001085401	C6orf201	chr6	4079439	4130999	4079437
NM_001166010	ECI2	chr6	4115926	4135702	4115924
NR_103764	LOC100507506	chr6	4136305	4157619	4136303
NR_125874	LOC102724096	chr6	4186553	4190263	4186551
NR_149117	LINC02533	chr6	4489031	4496005	4489029
NR_122107	KU-MEL-3	chr6	4610798	4612153	4610796
NR_026590	CDYL	chr6	4706392	4955778	4706390
NM_001286132	RPP40	chr6	4995279	5004297	4995277
NR_126015	LYRM4-AS1	chr6	5004049	5240729	5004047
NM_001318783	LYRM4	chr6	5068560	5261183	5068558
NM_001145115	PPP1R3G	chr6	5085719	5087455	5085717
NR_037462	MIR3691	chr6	5148466	5148556	5148464
NM_001318872	FARS2	chr6	5261250	5771825	5261248
NR_125846	LOC101927972	chr6	5452700	5458308	5452698
NR_110842	LOC101927950	chr6	5665219	5695505	5665217
NM_001278710	NRN1	chr6	5998232	6007838	5998230
NM_000129	F13A1	chr6	6144310	6320924	6144308
NR_107007	MIR7853	chr6	6169536	6169668	6169534
NR_049863	MIR5683	chr6	6169566	6169642	6169564
NR_026970	LY86-AS1	chr6	6346697	6623059	6346695
NM_004271	LY86	chr6	6588933	6655216	6588931
NM_001168344	RREB1	chr6	7107829	7252213	7107827
NM_001292008	SSR1	chr6	7281375	7313547	7281373
NM_001170692	CAGE1	chr6	7326886	7389942	7326884
NM_001348194	RIOK1	chr6	7390061	7418270	7390059
NM_001008844	DSP	chr6	7541807	7586950	7541805
NM_152551	SNRNP48	chr6	7590431	7612200	7590429
NM_001718	BMP6	chr6	7726331	7881961	7726329
NR_037616	BLOC1S5-TXNDC5	chr6	7881482	8064647	7881480
NM_001145549	TXNDC5	chr6	7881746	7910310	7881744
NR_027712	PIP5K1P1	chr6	7986334	7990577	7986332
NM_001199322	BLOC1S5	chr6	8013799	8064647	8013797
NR_037618	EEF1E1-BLOC1S5	chr6	8013799	8102828	8013797
NM_001135650	EEF1E1	chr6	8073592	8102828	8073590
NR_003703	SCARNA27	chr6	8086640	8086766	8086638
NM_001142541	SLC35B3	chr6	8413299	8435800	8413297
NR_038979	LOC100506207	chr6	8435855	8712526	8435853
NR_004855	HULC	chr6	8652441	8654080	8652439
NM_001032280	TFAP2A	chr6	10396915	10412607	10396913
NR_145448	TFAP2A-AS2	chr6	10404734	10408160	10404732
NR_033910	TFAP2A-AS1	chr6	10412550	10416402	10412548
NR_027793	LINC00518	chr6	10428017	10435055	10428015
NR_132993	MIR5689HG	chr6	10434561	10457012	10434559
NR_049872	MIR5689	chr6	10439949	10440027	10439947
NM_145649	GCNT2	chr6	10521567	10629601	10521565
NM_001145020	C6orf52	chr6	10671650	10694842	10671648
NM_017906	PAK1IP1	chr6	10695187	10709970	10695185
NM_001165258	TMEM14C	chr6	10723147	10731362	10723145
NM_001127711	TMEM14B	chr6	10747991	10757214	10747989
NM_001242385	MAK	chr6	10762955	10838788	10762953
NM_004752	GCM2	chr6	10873455	10882098	10873453
NM_001040274	SYCP2L	chr6	10887063	10974541	10887061
NR_125851	LOC101928191	chr6	10932549	10954322	10932547
NM_017770	ELOVL2	chr6	10980992	11044624	10980990
NR_038963	ELOVL2-AS1	chr6	11043990	11079377	11043988
NM_001135575	SMIM13	chr6	11094265	11138969	11094263
NM_207582	ERVFRD-1	chr6	11102721	11112071	11102719
NM_001142393	NEDD9	chr6	11183530	11382581	11183528
NM_001100829	TMEM170B	chr6	11538459	11583757	11538457
NM_001143948	ADTRP	chr6	11713887	11779280	11713885
NR_125853	LOC101928253	chr6	11990575	12001477	11990573
NM_002114	HIVEP1	chr6	12012723	12165232	12012721
NM_001168319	EDN1	chr6	12290528	12297427	12290526
NR_149140	LINC02530	chr6	12582999	12585636	12582997
NM_001242648	PHACTR1	chr6	12716887	13288075	12716885
NM_001318809	TBC1D7-LOC100130357	chr6	13266773	13328815	13266771
NR_134859	LOC100130357	chr6	13273325	13283674	13273323
NM_001143964	TBC1D7	chr6	13305183	13328815	13305181
NM_001242628	GFOD1	chr6	13363586	13486415	13363584
NM_001193267	SIRT5	chr6	13574760	13615390	13574758
NM_001317724	NOL7	chr6	13615558	13632702	13615556
NM_005493	RANBP9	chr6	13621729	13711796	13621727
NM_001031713	MCUR1	chr6	13786780	13814792	13786778
NM_001165034	RNF182	chr6	13924676	13980240	13924674
NM_001251901	CD83	chr6	14117486	14137148	14117484
NR_108096	LINC01108	chr6	14280357	14285685	14280355
NM_004973	JARID2	chr6	15246205	15522273	15246203
NR_120502	JARID2-AS1	chr6	15248045	15248927	15248043
NM_032122	DTNBP1	chr6	15523031	15663289	15523029
NM_013262	MYLIP	chr6	16129316	16148478	16129314
NR_039782	MIR4639	chr6	16141786	16141855	16141784
NM_006877	GMPR	chr6	16238810	16295780	16238808
NM_000332	ATXN1	chr6	16299342	16761721	16299340
NR_136240	LOC101928433	chr6	16761368	16767114	16761366
NM_001190766	STMND1	chr6	17102488	17131603	17102486
